#Time		#Wave		#Intensity
0.000000	2681.806152	-385.344360
0.000000	2680.073730	-65.383339
0.000000	2678.340332	-19.469269
0.000000	2676.606934	-5.560757
0.000000	2674.872559	0.000000
0.000000	2673.138184	-2.778487
0.000000	2671.402832	0.000000
0.000000	2669.666504	9.718084
0.000000	2667.930176	190.132019
0.000000	2666.192871	194.229279
0.000000	2664.455566	198.323715
0.000000	2662.717285	199.642502
0.000000	2660.978027	191.258804
0.000000	2659.238770	203.662689
0.000000	2657.498535	211.903091
0.000000	2655.758301	207.677185
0.000000	2654.017090	195.149872
0.000000	2652.274902	195.083191
0.000000	2650.532715	190.867218
0.000000	2648.789551	215.689163
0.000000	2647.045410	225.290421
0.000000	2645.301270	222.449982
0.000000	2643.556152	240.329483
0.000000	2641.811035	236.104996
0.000000	2640.064941	216.700500
0.000000	2638.318848	209.727325
0.000000	2636.570801	223.448547
0.000000	2634.823730	217.856567
0.000000	2633.074707	220.538559
0.000000	2631.325684	209.439743
0.000000	2629.575684	214.877533
0.000000	2627.825684	214.803741
0.000000	2626.074707	224.365265
0.000000	2624.323730	236.672180
0.000000	2622.571777	214.582367
0.000000	2620.818848	220.008804
0.000000	2619.065918	246.050171
0.000000	2617.312012	219.857437
0.000000	2615.557129	225.276306
0.000000	2613.802246	241.676682
0.000000	2612.046387	262.183777
0.000000	2610.290527	231.904663
0.000000	2608.533691	245.542160
0.000000	2606.775879	230.373505
0.000000	2605.018066	241.260422
0.000000	2603.259277	219.251984
0.000000	2601.499512	231.504959
0.000000	2599.739746	261.551361
0.000000	2597.979004	238.189606
0.000000	2596.218262	251.791641
0.000000	2594.456543	232.553162
0.000000	2592.693848	254.352539
0.000000	2590.931152	254.264557
0.000000	2589.167480	241.877716
0.000000	2587.403809	236.329727
0.000000	2585.638184	255.366226
0.000000	2583.873535	234.800949
0.000000	2582.106934	251.095383
0.000000	2580.340332	256.465057
0.000000	2578.572754	260.467255
0.000000	2576.805176	264.466583
0.000000	2575.036621	261.649323
0.000000	2573.268066	254.747086
0.000000	2571.498535	261.467712
0.000000	2569.728027	253.208862
0.000000	2567.956543	278.977325
0.000000	2566.185059	244.870575
0.000000	2564.413574	266.544159
0.000000	2562.640137	265.092010
0.000000	2560.866699	263.640808
0.000000	2559.093262	282.568085
0.000000	2557.317871	286.543793
0.000000	2555.543457	271.510895
0.000000	2553.767090	287.701294
0.000000	2551.990723	264.538696
0.000000	2550.213379	259.021942
0.000000	2548.436035	287.400543
0.000000	2546.657715	276.458771
0.000000	2544.878418	292.618927
0.000000	2543.099121	293.871033
