#Wave		#Intensity
2647.226562	329.910004
2645.465820	308.007263
2643.705078	314.761108
2641.943359	303.725220
2640.181641	321.418030
2638.418945	328.161713
2636.656250	334.901337
2634.892578	319.772125
2633.127930	319.679199
2631.363281	311.391663
2629.598633	311.300934
2627.833008	316.669922
2626.066406	332.952118
2624.299805	319.213135
2622.533203	312.300812
2620.765625	357.200043
2618.997070	336.650757
2617.228516	327.013855
2615.458984	336.452637
2613.689453	330.906403
2611.918945	332.170044
2610.148438	341.598480
2608.376953	326.531342
2606.604492	348.196838
2604.833008	341.294769
2603.059570	347.990021
2601.286133	334.297150
2599.511719	349.141327
2597.737305	366.692719
2595.962891	344.859711
2594.187500	363.758881
2592.411133	375.862061
2590.634766	344.549927
2588.857422	383.773041
2587.079102	379.590607
2585.300781	383.542145
2583.522461	388.846008
2581.743164	373.829620
2579.962891	399.443542
2578.182617	388.493591
2576.402344	359.958160
2574.620117	366.613037
2572.838867	388.140167
2571.055664	362.334259
2569.272461	378.442932
2567.489258	383.732269
2565.705078	372.809082
2563.919922	403.753082
2562.134766	388.780304
2560.349609	408.903992
2558.562500	402.033051
2556.775391	408.653046
2554.988281	401.786011
2553.200195	404.358063
2551.412109	381.326874
2549.623047	387.944366
2547.833008	389.171112
2546.042969	428.090454
2544.251953	413.154297
2542.460938	375.356079
2540.668945	396.758667
2538.875977	400.668945
2537.083008	399.200165
2535.290039	436.699127
2533.496094	412.384064
2531.701172	448.512268
2529.905273	434.947754
2528.109375	436.153656
2526.313477	446.749695
2524.516602	431.856689
2522.718750	416.972839
2520.920898	407.459442
2519.122070	444.848511
2517.323242	444.708344
2515.523438	433.855530
2513.722656	480.570801
2511.921875	467.036713
2510.121094	465.551056
2508.318359	437.318817
2506.515625	451.886414
2504.712891	449.069855
2502.909180	452.935303
2501.104492	447.448456
2499.299805	464.663971
2497.494141	449.832764
2495.688477	463.032959
2493.881836	422.866028
2492.074219	448.067810
2490.266602	478.585693
2488.458008	477.099457
2486.649414	494.265503
2484.839844	468.801941
2483.029297	495.278931
2481.218750	495.119354
2479.407227	494.959625
2477.595703	470.857880
2475.783203	465.386932
2473.969727	506.442993
2472.156250	502.292450
2470.341797	499.472778
2468.527344	505.950409
2466.711914	493.838257
2464.895508	497.658875
2463.079102	490.863495
2461.261719	499.987030
2459.444336	487.891724
2457.625977	490.383057
2455.806641	545.869568
2453.987305	499.333618
2452.166992	529.623291
2450.346680	534.744080
2448.525391	517.367004
2446.703125	513.228638
2444.880859	522.315979
2443.057617	516.856384
2441.233398	514.043030
2439.409180	496.700226
2437.583984	515.024170
2435.758789	532.015564
2433.932617	519.962158
2432.105469	547.494324
2430.278320	545.993896
2428.450195	543.175781
2426.622070	549.584961
2424.792969	554.672180
2422.962891	525.511841
2421.132812	546.402771
2419.301758	546.220398
2417.469727	555.248230
2415.637695	553.747253
2413.804688	556.191650
2411.970703	553.376404
2410.136719	555.818848
2408.302734	550.378052
2406.466797	554.132446
2404.630859	539.506714
2402.794922	565.569641
2400.957031	604.732605
2399.119141	554.697632
2397.281250	582.039246
2395.442383	580.532104
2393.602539	567.235596
2391.761719	552.638306
2389.920898	603.506897
2388.079102	586.289368
2386.237305	629.262146
2384.394531	572.813171
2382.550781	583.077148
2380.707031	615.551208
2378.862305	582.679993
2377.017578	587.705322
2375.170898	591.421387
2373.324219	600.355103
2371.477539	597.540466
2369.629883	582.989380
2367.781250	591.916077
2365.931641	591.713135
2364.082031	612.356140
2362.231445	619.960388
2360.380859	613.237305
2358.529297	662.484802
2356.676758	647.944580
2354.824219	606.100525
2352.970703	611.092163
2351.116211	651.173279
2349.261719	657.444641
2347.406250	624.745972
2345.549805	644.005615
2343.693359	633.398804
2341.835938	625.394104
2339.977539	656.306152
2338.119141	665.154236
2336.259766	657.146057
2334.399414	686.718323
2332.539062	638.555054
2330.677734	652.575134
2328.815430	676.939880
2326.953125	706.462891
2325.089844	698.455322
2323.225586	652.956543
2321.361328	656.605530
2319.496094	657.667480
2317.629883	663.894958
2315.763672	654.623779
2313.896484	654.393799
2312.028320	667.066345
2310.160156	726.162903
2308.291016	687.226501
2306.420898	715.340149
2304.550781	684.165100
2302.679688	685.211548
2300.807617	702.994995
2298.935547	657.698608
2297.062500	688.344910
2295.188477	685.528748
2293.313477	720.000122
2291.438477	727.456299
2289.563477	714.350037
2287.686523	707.674500
2285.809570	751.075134
2283.931641	705.887756
2282.053711	738.993774
2280.173828	747.708069
2278.293945	735.902893
2276.414062	716.416138
2274.533203	744.345459
2272.651367	756.886292
2270.768555	761.736450
2268.885742	691.076355
2267.001953	756.073669
2265.117188	740.456360
2263.231445	750.417847
2261.345703	753.982178
2259.458984	742.213989
2257.572266	759.825317
2255.684570	760.828430
2253.795898	766.934937
2251.906250	748.799622
2250.016602	743.428833
2248.125977	803.072266
2246.234375	778.571289
2244.342773	777.016113
2242.450195	760.181641
2240.556641	782.818237
2238.663086	774.900208
2236.767578	773.347351
2234.872070	783.238770
2232.976562	789.309631
2231.080078	815.704834
2229.182617	759.523621
2227.284180	812.572449
2225.384766	844.006226
2223.485352	842.430054
2221.584961	801.538696
2219.684570	830.405640
2217.783203	779.409241
2215.880859	796.860718
2213.977539	815.565552
2212.073242	841.852051
2210.168945	833.951050
2208.263672	794.430115
2206.358398	763.789673
2204.452148	833.034424
2202.544922	801.138123
2200.636719	838.738770
2198.728516	814.439270
2196.818359	848.220093
2194.909180	835.290283
2192.998047	847.595764
2191.086914	796.849976
2189.174805	859.574890
2187.261719	852.958252
2185.347656	871.535034
2183.433594	866.177185
2181.518555	891.027283
2179.603516	880.633362
2177.686523	901.686340
2175.769531	915.180725
2173.851562	860.805664
2171.933594	883.097778
2170.014648	868.957275
2168.094727	878.676697
2166.173828	858.273743
2164.251953	870.497925
2162.330078	916.566711
2160.407227	907.451904
2158.484375	880.802673
2156.559570	886.736755
2154.634766	885.154236
2152.708984	928.627197
2150.782227	897.004272
2148.855469	911.676270
2146.927734	907.585205
2144.999023	929.739563
2143.070312	926.893372
2141.139648	944.028381
2139.208984	944.923035
2137.278320	920.861084
2135.345703	898.064148
2133.413086	920.170349
2131.479492	917.332153
2129.544922	965.577942
2127.609375	920.379211
2125.673828	918.788086
2123.737305	947.065918
2121.799805	954.173584
2119.862305	960.031982
2117.923828	979.559692
2115.984375	933.213074
2114.043945	991.242432
2112.103516	939.958923
2110.161133	976.840515
2108.218750	1001.286377
2106.276367	986.024353
2104.332031	991.850403
2102.387695	960.491333
2100.442383	936.588989
2098.496094	984.531860
2096.549805	1027.486328
2094.601562	998.634888
2092.653320	969.804993
2090.704102	975.619324
2088.754883	1002.441956
2086.804688	990.940674
2084.853516	970.801941
2082.901367	1006.237305
2080.948242	1028.069458
2078.995117	1047.417236
2077.041016	1006.321228
2075.085938	1018.265259
2073.129883	1041.290527
2071.173828	1013.792969
2069.216797	1017.099915
2067.258789	995.786377
2065.299805	1050.774536
2063.340820	1024.543823
2061.379883	992.185608
2059.418945	1006.553955
2057.458008	1051.624268
2055.495117	984.906006
2053.532227	1043.452881
2051.568359	1014.829041
2049.603516	1050.012573
2047.637695	1032.443115
2045.671875	1056.560913
2043.705078	1080.659790
2041.737305	1080.244385
2039.768555	1051.670288
2037.798828	1054.937256
2035.829102	1067.988159
2033.858398	1071.245605
2031.886719	1067.165771
2029.915039	1078.973999
2027.941406	1067.564819
2025.967773	1067.153076
2023.993164	1091.151855
2022.017578	1046.808716
2020.041992	1086.650757
2018.065430	1060.629517
2016.087891	1126.026367
2014.109375	1113.409302
2012.129883	1109.325439
2010.150391	1111.330688
2008.168945	1113.333984
2006.187500	1094.658447
2004.206055	1095.450195
2002.222656	1115.686401
2000.239258	1098.245605
1998.254883	1131.822876
1996.269531	1091.323975
1994.283203	1144.292480
1992.295898	1132.931152
1990.308594	1147.041260
1988.320312	1132.050903
1986.331055	1190.977905
1984.340820	1114.215210
1982.350586	1177.945068
1980.359375	1194.428833
1978.367188	1154.044067
1976.374023	1203.172485
1974.379883	1161.606201
1972.385742	1194.985107
1970.389648	1182.441040
1968.393555	1151.796509
1966.397461	1208.069580
1964.399414	1207.597900
1962.401367	1226.421021
1960.401367	1190.984009
1958.401367	1174.853760
1956.400391	1168.372070
1954.399414	1205.240234
1952.396484	1185.511719
1950.393555	1231.968506
1948.389648	1263.957153
1946.384766	1192.535156
1944.379883	1267.774048
1942.373047	1201.210693
1940.366211	1221.152466
1938.358398	1242.278442
1936.349609	1212.996094
1934.339844	1214.918823
1932.330078	1222.834106
1930.318359	1257.107178
1928.306641	1230.259399
1926.293945	1247.737793
1924.281250	1309.490234
1922.266602	1280.259399
1920.251953	1257.031372
1918.236328	1294.795044
1916.219727	1267.993652
1914.202148	1312.890381
1912.183594	1323.120972
1910.165039	1261.722168
1908.145508	1281.509888
1906.124023	1278.619507
1904.103516	1304.345703
1902.081055	1282.379028
1900.057617	1334.292114
1898.034180	1268.268433
1896.009766	1343.953247
1893.984375	1305.345337
1891.958008	1334.566406
1889.931641	1307.881958
1887.903320	1309.742432
1885.875000	1337.738159
1883.845703	1326.521362
1881.815430	1305.816406
1879.784180	1330.219482
1877.752930	1359.347778
1875.720703	1371.852783
1873.686523	1340.494141
1871.652344	1339.963745
1869.618164	1352.460571
1867.582031	1315.226685
1865.545898	1334.822998
1863.507812	1347.306030
1861.469727	1415.352417
1859.430664	1426.611084
1857.390625	1395.327271
1855.350586	1378.239990
1853.308594	1394.221191
1851.266602	1413.729492
1849.223633	1381.319336
1847.179688	1392.562744
1845.134766	1383.759521
1843.089844	1405.596069
1841.042969	1415.637817
1838.996094	1428.025635
1836.948242	1400.392090
1834.899414	1373.956543
1832.849609	1413.390137
1830.799805	1469.247559
1828.748047	1426.366211
1826.696289	1401.135498
1824.643555	1456.930298
1822.589844	1425.839111
1820.535156	1433.483521
1818.480469	1438.776367
1816.423828	1453.441650
1814.367188	1416.541626
1812.309570	1462.825806
1810.250977	1444.682617
1808.191406	1389.104980
1806.131836	1441.192871
1804.070312	1411.385620
1802.008789	1492.644287
1799.946289	1446.481934
1797.882812	1457.585083
1795.818359	1492.028442
1793.752930	1500.769897
1791.687500	1518.836426
1789.620117	1510.068481
1787.552734	1500.141479
1785.484375	1491.387329
1783.415039	1477.981079
1781.344727	1533.274048
1779.274414	1474.474854
1777.202148	1542.520752
1775.129883	1559.347656
1773.056641	1483.171997
1770.982422	1551.132080
1768.907227	1477.342773
1766.832031	1541.767334
1764.754883	1533.028320
1762.677734	1525.456055
1760.598633	1573.549316
1758.519531	1552.057007
1756.439453	1550.278564
1754.359375	1600.619751
